amfi_code,scheme_label,date,nav
120503,ICICI Bluechip,2021-04-20,65.0174
120503,ICICI Bluechip,2021-04-22,65.4039
120503,ICICI Bluechip,2021-04-23,65.4656
120503,ICICI Bluechip,2021-04-26,65.8562
120503,ICICI Bluechip,2021-04-27,66.5924
120503,ICICI Bluechip,2021-04-28,67.9358
120503,ICICI Bluechip,2021-04-29,68.0292
120503,ICICI Bluechip,2021-04-30,66.9264
120503,ICICI Bluechip,2021-05-03,67.0875
120503,ICICI Bluechip,2021-05-04,66.6541
120503,ICICI Bluechip,2021-05-05,67.165
120503,ICICI Bluechip,2021-05-06,67.5074
120503,ICICI Bluechip,2021-05-07,67.558
120503,ICICI Bluechip,2021-05-10,68.1078
120503,ICICI Bluechip,2021-05-11,67.5422
120503,ICICI Bluechip,2021-05-12,66.9675
120503,ICICI Bluechip,2021-05-14,66.5356
120503,ICICI Bluechip,2021-05-17,67.3697
120503,ICICI Bluechip,2021-05-18,68.7087
120503,ICICI Bluechip,2021-05-19,68.4275
120503,ICICI Bluechip,2021-05-20,68.1195
120503,ICICI Bluechip,2021-05-21,69.0525
120503,ICICI Bluechip,2021-05-24,69.0821
120503,ICICI Bluechip,2021-05-25,69.3104
120503,ICICI Bluechip,2021-05-26,69.8961
120503,ICICI Bluechip,2021-05-27,70.0134
120503,ICICI Bluechip,2021-05-28,69.8483
120503,ICICI Bluechip,2021-05-31,70.2453
120503,ICICI Bluechip,2021-06-01,70.3808
120503,ICICI Bluechip,2021-06-02,70.9471
120503,ICICI Bluechip,2021-06-03,71.495
120503,ICICI Bluechip,2021-06-04,71.582
120503,ICICI Bluechip,2021-06-07,71.6821
120503,ICICI Bluechip,2021-06-08,71.682
120503,ICICI Bluechip,2021-06-09,71.4079
120503,ICICI Bluechip,2021-06-10,72.3612
120503,ICICI Bluechip,2021-06-11,72.2529
120503,ICICI Bluechip,2021-06-14,72.4523
120503,ICICI Bluechip,2021-06-15,72.8587
120503,ICICI Bluechip,2021-06-16,72.6385
120503,ICICI Bluechip,2021-06-17,72.3683
120503,ICICI Bluechip,2021-06-18,72.1931
120503,ICICI Bluechip,2021-06-21,72.3846
120503,ICICI Bluechip,2021-06-22,72.5265
120503,ICICI Bluechip,2021-06-23,72.1387
120503,ICICI Bluechip,2021-06-24,72.5226
120503,ICICI Bluechip,2021-06-25,72.8784
120503,ICICI Bluechip,2021-06-28,72.8531
120503,ICICI Bluechip,2021-06-29,72.726
120503,ICICI Bluechip,2021-06-30,72.8723
120503,ICICI Bluechip,2021-07-01,73.1256
120503,ICICI Bluechip,2021-07-02,73.4383
120503,ICICI Bluechip,2021-07-05,74.02
120503,ICICI Bluechip,2021-07-06,73.9922
120503,ICICI Bluechip,2021-07-07,74.2331
120503,ICICI Bluechip,2021-07-08,73.9363
120503,ICICI Bluechip,2021-07-09,74.0795
120503,ICICI Bluechip,2021-07-12,74.0474
120503,ICICI Bluechip,2021-07-13,74.0438
120503,ICICI Bluechip,2021-07-14,74.218
120503,ICICI Bluechip,2021-07-15,74.2924
120503,ICICI Bluechip,2021-07-16,74.3636
120503,ICICI Bluechip,2021-07-19,73.9938
120503,ICICI Bluechip,2021-07-20,73.8128
120503,ICICI Bluechip,2021-07-22,74.5876
120503,ICICI Bluechip,2021-07-23,74.5025
120503,ICICI Bluechip,2021-07-26,74.4544
120503,ICICI Bluechip,2021-07-27,74.294
120503,ICICI Bluechip,2021-07-28,74.1284
120503,ICICI Bluechip,2021-07-29,74.5288
120503,ICICI Bluechip,2021-07-30,74.2211
120503,ICICI Bluechip,2021-08-02,75.0437
120503,ICICI Bluechip,2021-08-03,75.9397
120503,ICICI Bluechip,2021-08-04,76.021
120503,ICICI Bluechip,2021-08-05,76.008
120503,ICICI Bluechip,2021-08-06,75.8131
120503,ICICI Bluechip,2021-08-09,75.5804
120503,ICICI Bluechip,2021-08-10,75.5859
120503,ICICI Bluechip,2021-08-11,75.3045
120503,ICICI Bluechip,2021-08-12,75.6608
120503,ICICI Bluechip,2021-08-13,75.9653
120503,ICICI Bluechip,2021-08-16,76.0397
120503,ICICI Bluechip,2021-08-17,76.4159
120503,ICICI Bluechip,2021-08-18,76.6204
120503,ICICI Bluechip,2021-08-20,76.3521
120503,ICICI Bluechip,2021-08-23,76.715
120503,ICICI Bluechip,2021-08-24,77.6842
120503,ICICI Bluechip,2021-08-25,77.9829
120503,ICICI Bluechip,2021-08-26,78.268
120503,ICICI Bluechip,2021-08-27,78.8144
120503,ICICI Bluechip,2021-08-30,80.0445
120503,ICICI Bluechip,2021-08-31,81.2869
120503,ICICI Bluechip,2021-09-01,81.3088
120503,ICICI Bluechip,2021-09-02,81.864
120503,ICICI Bluechip,2021-09-03,82.0104
120503,ICICI Bluechip,2021-09-06,81.9726
120503,ICICI Bluechip,2021-09-07,81.7986
120503,ICICI Bluechip,2021-09-08,82.0739
120503,ICICI Bluechip,2021-09-09,82.255
120503,ICICI Bluechip,2021-09-13,82.6854
120503,ICICI Bluechip,2021-09-14,83.0189
120503,ICICI Bluechip,2021-09-15,83.3885
120503,ICICI Bluechip,2021-09-16,83.8102
120503,ICICI Bluechip,2021-09-17,83.7154
120503,ICICI Bluechip,2021-09-20,83.2059
120503,ICICI Bluechip,2021-09-21,84.2897
120503,ICICI Bluechip,2021-09-22,84.2283
120503,ICICI Bluechip,2021-09-23,85.1846
120503,ICICI Bluechip,2021-09-24,84.766
120503,ICICI Bluechip,2021-09-27,84.3182
120503,ICICI Bluechip,2021-09-28,83.2962
120503,ICICI Bluechip,2021-09-29,82.9626
120503,ICICI Bluechip,2021-09-30,82.8497
120503,ICICI Bluechip,2021-10-01,82.3533
120503,ICICI Bluechip,2021-10-04,83.6199
120503,ICICI Bluechip,2021-10-05,83.9434
120503,ICICI Bluechip,2021-10-06,83.3956
120503,ICICI Bluechip,2021-10-07,84.116
120503,ICICI Bluechip,2021-10-08,84.2722
120503,ICICI Bluechip,2021-10-11,84.9535
120503,ICICI Bluechip,2021-10-12,85.2721
120503,ICICI Bluechip,2021-10-13,86.6202
120503,ICICI Bluechip,2021-10-14,87.4659
120503,ICICI Bluechip,2021-10-18,86.906
120503,ICICI Bluechip,2021-10-19,86.1444
120503,ICICI Bluechip,2021-10-20,84.8923
120503,ICICI Bluechip,2021-10-21,84.6113
120503,ICICI Bluechip,2021-10-22,83.9738
120503,ICICI Bluechip,2021-10-25,82.4621
120503,ICICI Bluechip,2021-10-26,83.7637
120503,ICICI Bluechip,2021-10-27,84.0077
120503,ICICI Bluechip,2021-10-28,83.2316
120503,ICICI Bluechip,2021-10-29,82.6397
120503,ICICI Bluechip,2021-11-01,83.4744
120503,ICICI Bluechip,2021-11-02,83.3971
120503,ICICI Bluechip,2021-11-03,83.3546
120503,ICICI Bluechip,2021-11-08,84.5536
120503,ICICI Bluechip,2021-11-09,84.4667
120503,ICICI Bluechip,2021-11-10,84.6363
120503,ICICI Bluechip,2021-11-11,84.2245
120503,ICICI Bluechip,2021-11-12,85.3485
120503,ICICI Bluechip,2021-11-15,85.4638
120503,ICICI Bluechip,2021-11-16,85.7294
120503,ICICI Bluechip,2021-11-17,85.3839
120503,ICICI Bluechip,2021-11-18,84.4609
120503,ICICI Bluechip,2021-11-22,81.8661
120503,ICICI Bluechip,2021-11-23,82.4535
120503,ICICI Bluechip,2021-11-24,82.3818
120503,ICICI Bluechip,2021-11-25,82.6405
120503,ICICI Bluechip,2021-11-26,80.5581
120503,ICICI Bluechip,2021-11-29,80.6496
120503,ICICI Bluechip,2021-11-30,80.8104
120503,ICICI Bluechip,2021-12-01,81.2494
120503,ICICI Bluechip,2021-12-02,82.3468
120503,ICICI Bluechip,2021-12-03,81.7367
120503,ICICI Bluechip,2021-12-06,80.1411
120503,ICICI Bluechip,2021-12-07,81.2636
120503,ICICI Bluechip,2021-12-08,82.3253
120503,ICICI Bluechip,2021-12-09,82.4078
120503,ICICI Bluechip,2021-12-10,82.4418
120503,ICICI Bluechip,2021-12-13,81.7787
120503,ICICI Bluechip,2021-12-14,81.5686
120503,ICICI Bluechip,2021-12-15,81.0588
120503,ICICI Bluechip,2021-12-16,81.036
120503,ICICI Bluechip,2021-12-17,79.6694
120503,ICICI Bluechip,2021-12-20,77.5931
120503,ICICI Bluechip,2021-12-21,78.0346
120503,ICICI Bluechip,2021-12-22,79.1261
120503,ICICI Bluechip,2021-12-23,79.6287
120503,ICICI Bluechip,2021-12-24,79.1895
120503,ICICI Bluechip,2021-12-27,79.5375
120503,ICICI Bluechip,2021-12-28,80.3139
120503,ICICI Bluechip,2021-12-29,80.2977
120503,ICICI Bluechip,2021-12-30,80.2221
120503,ICICI Bluechip,2021-12-31,81.2402
120503,ICICI Bluechip,2022-01-03,82.4289
120503,ICICI Bluechip,2022-01-04,83.287
120503,ICICI Bluechip,2022-01-05,83.8475
120503,ICICI Bluechip,2022-01-06,83.5037
120503,ICICI Bluechip,2022-01-07,83.8626
120503,ICICI Bluechip,2022-01-10,83.7001
120503,ICICI Bluechip,2022-01-11,83.932
120503,ICICI Bluechip,2022-01-12,83.6159
120503,ICICI Bluechip,2022-01-13,83.4606
120503,ICICI Bluechip,2022-01-14,83.7325
120503,ICICI Bluechip,2022-01-17,84.1011
120503,ICICI Bluechip,2022-01-18,83.0109
120503,ICICI Bluechip,2022-01-19,81.8537
120503,ICICI Bluechip,2022-01-20,81.238
120503,ICICI Bluechip,2022-01-21,79.7572
120503,ICICI Bluechip,2022-01-24,76.6805
120503,ICICI Bluechip,2022-01-25,76.7127
120503,ICICI Bluechip,2022-01-27,75.3274
120503,ICICI Bluechip,2022-01-28,75.6428
120503,ICICI Bluechip,2022-01-31,76.8741
120503,ICICI Bluechip,2022-02-01,77.887
120503,ICICI Bluechip,2022-02-02,79.1057
120503,ICICI Bluechip,2022-02-03,78.1087
120503,ICICI Bluechip,2022-02-04,78.1271
120503,ICICI Bluechip,2022-02-07,76.5225
120503,ICICI Bluechip,2022-02-08,76.2751
120503,ICICI Bluechip,2022-02-09,77.128
120503,ICICI Bluechip,2022-02-10,77.5656
120503,ICICI Bluechip,2022-02-11,76.053
120503,ICICI Bluechip,2022-02-14,74.1305
120503,ICICI Bluechip,2022-02-15,76.0554
120503,ICICI Bluechip,2022-02-16,75.8994
120503,ICICI Bluechip,2022-02-17,75.8591
120503,ICICI Bluechip,2022-02-18,75.2152
120503,ICICI Bluechip,2022-02-21,74.9357
120503,ICICI Bluechip,2022-02-22,74.6777
120503,ICICI Bluechip,2022-02-23,74.8289
120503,ICICI Bluechip,2022-02-24,71.3778
120503,ICICI Bluechip,2022-02-25,73.9328
120503,ICICI Bluechip,2022-02-28,74.4883
120503,ICICI Bluechip,2022-03-02,73.8204
120503,ICICI Bluechip,2022-03-03,73.3142
120503,ICICI Bluechip,2022-03-04,71.6986
120503,ICICI Bluechip,2022-03-07,69.7358
120503,ICICI Bluechip,2022-03-08,70.6214
120503,ICICI Bluechip,2022-03-09,71.7508
120503,ICICI Bluechip,2022-03-10,73.0061
120503,ICICI Bluechip,2022-03-11,73.1308
120503,ICICI Bluechip,2022-03-14,73.5318
120503,ICICI Bluechip,2022-03-15,73.1899
120503,ICICI Bluechip,2022-03-16,74.358
120503,ICICI Bluechip,2022-03-17,75.7167
120503,ICICI Bluechip,2022-03-21,74.8165
120503,ICICI Bluechip,2022-03-22,75.2075
120503,ICICI Bluechip,2022-03-23,75.0377
120503,ICICI Bluechip,2022-03-24,74.6781
120503,ICICI Bluechip,2022-03-25,74.332
120503,ICICI Bluechip,2022-03-28,74.1641
120503,ICICI Bluechip,2022-03-29,74.6649
120503,ICICI Bluechip,2022-03-30,75.6682
120503,ICICI Bluechip,2022-03-31,75.5061
120503,ICICI Bluechip,2022-04-01,76.3631
120503,ICICI Bluechip,2022-04-04,77.7401
120503,ICICI Bluechip,2022-04-05,77.8618
120503,ICICI Bluechip,2022-04-06,77.2841
120503,ICICI Bluechip,2022-04-07,76.7796
120503,ICICI Bluechip,2022-04-08,77.5007
120503,ICICI Bluechip,2022-04-11,77.4023
120503,ICICI Bluechip,2022-04-12,76.6442
120503,ICICI Bluechip,2022-04-13,76.3584
120503,ICICI Bluechip,2022-04-18,75.4011
120503,ICICI Bluechip,2022-04-19,74.1182
120503,ICICI Bluechip,2022-04-20,74.5345
120503,ICICI Bluechip,2022-04-21,75.4805
120503,ICICI Bluechip,2022-04-22,75.0345
120503,ICICI Bluechip,2022-04-25,74.1743
120503,ICICI Bluechip,2022-04-26,75.2145
120503,ICICI Bluechip,2022-04-27,73.9744
120503,ICICI Bluechip,2022-04-28,74.7458
120503,ICICI Bluechip,2022-04-29,74.2535
120503,ICICI Bluechip,2022-05-02,74.1048
120503,ICICI Bluechip,2022-05-04,71.9729
120503,ICICI Bluechip,2022-05-05,71.8904
120503,ICICI Bluechip,2022-05-06,68.9738
120503,ICICI Bluechip,2022-05-09,68.3816
120503,ICICI Bluechip,2022-05-10,67.7491
120503,ICICI Bluechip,2022-05-11,66.8623
120503,ICICI Bluechip,2022-05-12,65.4083
120503,ICICI Bluechip,2022-05-13,65.4373
120503,ICICI Bluechip,2022-05-16,66.2938
120503,ICICI Bluechip,2022-05-17,67.8271
120503,ICICI Bluechip,2022-05-18,67.772
120503,ICICI Bluechip,2022-05-19,65.8496
120503,ICICI Bluechip,2022-05-20,66.8472
120503,ICICI Bluechip,2022-05-23,66.6512
120503,ICICI Bluechip,2022-05-24,66.3628
120503,ICICI Bluechip,2022-05-25,65.4557
120503,ICICI Bluechip,2022-05-26,66.161
120503,ICICI Bluechip,2022-05-27,67.2291
120503,ICICI Bluechip,2022-05-30,68.533
120503,ICICI Bluechip,2022-05-31,69.1361
120503,ICICI Bluechip,2022-06-01,68.8319
120503,ICICI Bluechip,2022-06-02,68.8276
120503,ICICI Bluechip,2022-06-03,68.0717
120503,ICICI Bluechip,2022-06-06,67.548
120503,ICICI Bluechip,2022-06-07,66.7412
120503,ICICI Bluechip,2022-06-08,66.9337
120503,ICICI Bluechip,2022-06-09,67.2604
120503,ICICI Bluechip,2022-06-10,66.1339
120503,ICICI Bluechip,2022-06-13,64.4339
120503,ICICI Bluechip,2022-06-14,64.3993
120503,ICICI Bluechip,2022-06-15,64.8568
120503,ICICI Bluechip,2022-06-16,63.7459
120503,ICICI Bluechip,2022-06-17,62.9852
120503,ICICI Bluechip,2022-06-20,63.378
120503,ICICI Bluechip,2022-06-21,64.4233
120503,ICICI Bluechip,2022-06-22,63.7074
120503,ICICI Bluechip,2022-06-23,64.47
120503,ICICI Bluechip,2022-06-24,65.2431
120503,ICICI Bluechip,2022-06-27,65.5288
120503,ICICI Bluechip,2022-06-28,65.4275
120503,ICICI Bluechip,2022-06-29,64.8133
120503,ICICI Bluechip,2022-06-30,64.3604
120503,ICICI Bluechip,2022-07-01,65.0877
120503,ICICI Bluechip,2022-07-04,65.6105
120503,ICICI Bluechip,2022-07-05,65.7151
120503,ICICI Bluechip,2022-07-06,67.1482
120503,ICICI Bluechip,2022-07-07,67.537
120503,ICICI Bluechip,2022-07-08,67.7009
120503,ICICI Bluechip,2022-07-11,67.7432
120503,ICICI Bluechip,2022-07-12,66.9495
120503,ICICI Bluechip,2022-07-13,67.1057
120503,ICICI Bluechip,2022-07-14,67.0015
120503,ICICI Bluechip,2022-07-15,67.5691
120503,ICICI Bluechip,2022-07-18,68.6155
120503,ICICI Bluechip,2022-07-19,68.925
120503,ICICI Bluechip,2022-07-20,69.1252
120503,ICICI Bluechip,2022-07-21,69.9609
120503,ICICI Bluechip,2022-07-22,69.9601
120503,ICICI Bluechip,2022-07-25,69.7673
120503,ICICI Bluechip,2022-07-26,69.1326
120503,ICICI Bluechip,2022-07-27,69.8525
120503,ICICI Bluechip,2022-07-28,71.9063
120503,ICICI Bluechip,2022-07-29,72.9947
120503,ICICI Bluechip,2022-08-01,73.7095
120503,ICICI Bluechip,2022-08-02,74.0304
120503,ICICI Bluechip,2022-08-03,73.8828
120503,ICICI Bluechip,2022-08-04,74.2272
120503,ICICI Bluechip,2022-08-05,74.6044
120503,ICICI Bluechip,2022-08-08,74.8976
120503,ICICI Bluechip,2022-08-10,74.4544
120503,ICICI Bluechip,2022-08-11,75.3237
120503,ICICI Bluechip,2022-08-12,75.3228
120503,ICICI Bluechip,2022-08-16,75.8512
120503,ICICI Bluechip,2022-08-17,76.5286
120503,ICICI Bluechip,2022-08-18,76.6729
120503,ICICI Bluechip,2022-08-19,75.7918
120503,ICICI Bluechip,2022-08-22,74.4093
120503,ICICI Bluechip,2022-08-23,74.7255
120503,ICICI Bluechip,2022-08-24,75.1045
120503,ICICI Bluechip,2022-08-25,74.9546
120503,ICICI Bluechip,2022-08-26,75.2754
120503,ICICI Bluechip,2022-08-29,74.3321
120503,ICICI Bluechip,2022-08-30,76.2211
120503,ICICI Bluechip,2022-09-01,76.0456
120503,ICICI Bluechip,2022-09-02,76.2954
120503,ICICI Bluechip,2022-09-05,76.3428
120503,ICICI Bluechip,2022-09-06,75.9521
120503,ICICI Bluechip,2022-09-07,76.0521
120503,ICICI Bluechip,2022-09-08,76.6277
120503,ICICI Bluechip,2022-09-09,76.641
120503,ICICI Bluechip,2022-09-12,76.9253
120503,ICICI Bluechip,2022-09-13,77.3455
120503,ICICI Bluechip,2022-09-14,77.092
120503,ICICI Bluechip,2022-09-15,76.9184
120503,ICICI Bluechip,2022-09-16,74.951
120503,ICICI Bluechip,2022-09-19,75.4771
120503,ICICI Bluechip,2022-09-20,76.1536
120503,ICICI Bluechip,2022-09-21,75.5546
120503,ICICI Bluechip,2022-09-22,75.5508
120503,ICICI Bluechip,2022-09-23,74.1328
120503,ICICI Bluechip,2022-09-26,72.7149
120503,ICICI Bluechip,2022-09-27,72.7936
120503,ICICI Bluechip,2022-09-28,72.5238
120503,ICICI Bluechip,2022-09-29,72.1439
120503,ICICI Bluechip,2022-09-30,73.174
120503,ICICI Bluechip,2022-10-03,72.5115
120503,ICICI Bluechip,2022-10-04,74.1916
120503,ICICI Bluechip,2022-10-06,74.0728
120503,ICICI Bluechip,2022-10-07,73.8803
120503,ICICI Bluechip,2022-10-10,73.3259
120503,ICICI Bluechip,2022-10-11,72.1344
120503,ICICI Bluechip,2022-10-12,72.7405
120503,ICICI Bluechip,2022-10-13,72.2693
120503,ICICI Bluechip,2022-10-14,72.6922
120503,ICICI Bluechip,2022-10-17,72.939
120503,ICICI Bluechip,2022-10-18,73.3122
120503,ICICI Bluechip,2022-10-19,73.525
120503,ICICI Bluechip,2022-10-20,74.0023
120503,ICICI Bluechip,2022-10-21,73.1574
120503,ICICI Bluechip,2022-10-25,73.2124
120503,ICICI Bluechip,2022-10-27,73.0833
120503,ICICI Bluechip,2022-10-28,73.0108
120503,ICICI Bluechip,2022-10-31,73.9984
120503,ICICI Bluechip,2022-11-01,74.829
120503,ICICI Bluechip,2022-11-02,74.5626
120503,ICICI Bluechip,2022-11-03,74.4512
120503,ICICI Bluechip,2022-11-04,74.6355
120503,ICICI Bluechip,2022-11-07,74.3683
120503,ICICI Bluechip,2022-11-09,74.0695
120503,ICICI Bluechip,2022-11-10,73.2877
120503,ICICI Bluechip,2022-11-11,74.2379
120503,ICICI Bluechip,2022-11-14,74.4336
120503,ICICI Bluechip,2022-11-15,74.2266
120503,ICICI Bluechip,2022-11-16,73.9799
120503,ICICI Bluechip,2022-11-17,73.3032
120503,ICICI Bluechip,2022-11-18,73.0331
120503,ICICI Bluechip,2022-11-21,72.5227
120503,ICICI Bluechip,2022-11-22,72.8393
120503,ICICI Bluechip,2022-11-23,73.0808
120503,ICICI Bluechip,2022-11-24,73.4842
120503,ICICI Bluechip,2022-11-25,73.4058
120503,ICICI Bluechip,2022-11-28,73.7588
120503,ICICI Bluechip,2022-11-29,73.8042
120503,ICICI Bluechip,2022-11-30,74.3607
120503,ICICI Bluechip,2022-12-01,74.7124
120503,ICICI Bluechip,2022-12-02,74.5548
120503,ICICI Bluechip,2022-12-05,74.5897
120503,ICICI Bluechip,2022-12-06,74.5749
120503,ICICI Bluechip,2022-12-07,74.2084
120503,ICICI Bluechip,2022-12-08,74.0809
120503,ICICI Bluechip,2022-12-09,73.7258
120503,ICICI Bluechip,2022-12-12,73.8144
120503,ICICI Bluechip,2022-12-13,74.2943
120503,ICICI Bluechip,2022-12-14,74.7981
120503,ICICI Bluechip,2022-12-15,74.0003
120503,ICICI Bluechip,2022-12-16,73.0535
120503,ICICI Bluechip,2022-12-19,73.7565
120503,ICICI Bluechip,2022-12-20,73.6085
120503,ICICI Bluechip,2022-12-21,72.9939
120503,ICICI Bluechip,2022-12-22,72.4265
120503,ICICI Bluechip,2022-12-23,70.9687
120503,ICICI Bluechip,2022-12-26,71.8064
120503,ICICI Bluechip,2022-12-27,72.2696
120503,ICICI Bluechip,2022-12-28,72.239
120503,ICICI Bluechip,2022-12-29,72.326
120503,ICICI Bluechip,2022-12-30,72.1133
120503,ICICI Bluechip,2023-01-02,72.1487
120503,ICICI Bluechip,2023-01-03,72.4388
120503,ICICI Bluechip,2023-01-04,71.6233
120503,ICICI Bluechip,2023-01-05,70.7817
120503,ICICI Bluechip,2023-01-06,70.0052
120503,ICICI Bluechip,2023-01-09,70.68
120503,ICICI Bluechip,2023-01-10,70.3295
120503,ICICI Bluechip,2023-01-11,70.0302
120503,ICICI Bluechip,2023-01-12,70.1017
120503,ICICI Bluechip,2023-01-13,70.263
120503,ICICI Bluechip,2023-01-16,69.659
120503,ICICI Bluechip,2023-01-17,69.8692
120503,ICICI Bluechip,2023-01-18,70.0482
120503,ICICI Bluechip,2023-01-19,69.4972
120503,ICICI Bluechip,2023-01-20,69.0239
120503,ICICI Bluechip,2023-01-23,69.3624
120503,ICICI Bluechip,2023-01-24,69.2382
120503,ICICI Bluechip,2023-01-25,68.4487
120503,ICICI Bluechip,2023-01-27,68.0593
120503,ICICI Bluechip,2023-01-30,68.4819
120503,ICICI Bluechip,2023-01-31,68.3442
120503,ICICI Bluechip,2023-02-01,68.5751
120503,ICICI Bluechip,2023-02-02,68.5272
120503,ICICI Bluechip,2023-02-03,68.936
120503,ICICI Bluechip,2023-02-06,68.7995
120503,ICICI Bluechip,2023-02-07,68.8848
120503,ICICI Bluechip,2023-02-08,69.6656
120503,ICICI Bluechip,2023-02-09,69.8143
120503,ICICI Bluechip,2023-02-10,69.8154
120503,ICICI Bluechip,2023-02-13,68.9661
120503,ICICI Bluechip,2023-02-14,69.1866
120503,ICICI Bluechip,2023-02-15,70.0632
120503,ICICI Bluechip,2023-02-16,70.5816
120503,ICICI Bluechip,2023-02-17,70.0019
120503,ICICI Bluechip,2023-02-20,69.9459
120503,ICICI Bluechip,2023-02-21,69.9427
120503,ICICI Bluechip,2023-02-22,68.9248
120503,ICICI Bluechip,2023-02-23,68.7063
120503,ICICI Bluechip,2023-02-24,68.7126
120503,ICICI Bluechip,2023-02-27,68.4824
120503,ICICI Bluechip,2023-02-28,68.3805
120503,ICICI Bluechip,2023-03-01,68.9211
120503,ICICI Bluechip,2023-03-02,68.5425
120503,ICICI Bluechip,2023-03-03,68.7209
120503,ICICI Bluechip,2023-03-06,69.1585
120503,ICICI Bluechip,2023-03-08,69.0308
120503,ICICI Bluechip,2023-03-09,68.4496
120503,ICICI Bluechip,2023-03-10,67.9665
120503,ICICI Bluechip,2023-03-13,67.0393
120503,ICICI Bluechip,2023-03-14,66.4865
120503,ICICI Bluechip,2023-03-15,66.4041
120503,ICICI Bluechip,2023-03-16,66.6861
120503,ICICI Bluechip,2023-03-17,66.8784
120503,ICICI Bluechip,2023-03-20,66.3291
120503,ICICI Bluechip,2023-03-21,66.5076
120503,ICICI Bluechip,2023-03-22,66.8934
120503,ICICI Bluechip,2023-03-23,66.7888
120503,ICICI Bluechip,2023-03-24,66.2364
120503,ICICI Bluechip,2023-03-27,66.0237
120503,ICICI Bluechip,2023-03-28,65.9999
120503,ICICI Bluechip,2023-03-29,66.7265
120503,ICICI Bluechip,2023-03-31,67.5488
120503,ICICI Bluechip,2023-04-03,68.1351
120503,ICICI Bluechip,2023-04-05,68.808
120503,ICICI Bluechip,2023-04-06,69.073
120503,ICICI Bluechip,2023-04-10,68.8753
120503,ICICI Bluechip,2023-04-11,69.4778
120503,ICICI Bluechip,2023-04-12,69.8881
120503,ICICI Bluechip,2023-04-13,70.0008
120503,ICICI Bluechip,2023-04-17,69.9252
120503,ICICI Bluechip,2023-04-18,70.2852
120503,ICICI Bluechip,2023-04-19,70.0991
120503,ICICI Bluechip,2023-04-20,69.884
120503,ICICI Bluechip,2023-04-21,70.0472
120503,ICICI Bluechip,2023-04-24,70.1351
120503,ICICI Bluechip,2023-04-25,70.2622
120503,ICICI Bluechip,2023-04-26,70.2651
120503,ICICI Bluechip,2023-04-27,70.8328
120503,ICICI Bluechip,2023-04-28,71.9798
120503,ICICI Bluechip,2023-05-02,71.9451
120503,ICICI Bluechip,2023-05-03,72.0198
120503,ICICI Bluechip,2023-05-04,72.9185
120503,ICICI Bluechip,2023-05-05,72.7981
120503,ICICI Bluechip,2023-05-08,73.7065
120503,ICICI Bluechip,2023-05-09,73.7085
120503,ICICI Bluechip,2023-05-10,74.1124
120503,ICICI Bluechip,2023-05-11,74.2638
120503,ICICI Bluechip,2023-05-12,74.2078
120503,ICICI Bluechip,2023-05-15,73.9206
120503,ICICI Bluechip,2023-05-16,73.873
120503,ICICI Bluechip,2023-05-17,73.2558
120503,ICICI Bluechip,2023-05-18,73.0567
120503,ICICI Bluechip,2023-05-19,73.2915
120503,ICICI Bluechip,2023-05-22,73.7622
120503,ICICI Bluechip,2023-05-23,74.1111
120503,ICICI Bluechip,2023-05-24,73.9094
120503,ICICI Bluechip,2023-05-25,74.2147
120503,ICICI Bluechip,2023-05-26,75.2549
120503,ICICI Bluechip,2023-05-29,75.5785
120503,ICICI Bluechip,2023-05-30,75.6253
120503,ICICI Bluechip,2023-05-31,75.5768
120503,ICICI Bluechip,2023-06-01,75.9464
120503,ICICI Bluechip,2023-06-02,76.1186
120503,ICICI Bluechip,2023-06-05,76.1444
120503,ICICI Bluechip,2023-06-06,76.5604
120503,ICICI Bluechip,2023-06-07,77.6009
120503,ICICI Bluechip,2023-06-08,76.8357
120503,ICICI Bluechip,2023-06-09,76.9204
120503,ICICI Bluechip,2023-06-12,77.4286
120503,ICICI Bluechip,2023-06-13,77.9565
120503,ICICI Bluechip,2023-06-14,77.9651
120503,ICICI Bluechip,2023-06-15,78.5273
120503,ICICI Bluechip,2023-06-16,79.3826
120503,ICICI Bluechip,2023-06-19,79.3349
120503,ICICI Bluechip,2023-06-20,79.259
120503,ICICI Bluechip,2023-06-21,79.2999
120503,ICICI Bluechip,2023-06-22,78.3375
120503,ICICI Bluechip,2023-06-23,77.6483
120503,ICICI Bluechip,2023-06-26,77.8
120503,ICICI Bluechip,2023-06-27,78.1501
120503,ICICI Bluechip,2023-06-28,78.6424
120503,ICICI Bluechip,2023-06-30,79.0815
120503,ICICI Bluechip,2023-07-03,79.1417
120503,ICICI Bluechip,2023-07-04,79.7879
120503,ICICI Bluechip,2023-07-05,79.9962
120503,ICICI Bluechip,2023-07-06,80.3788
120503,ICICI Bluechip,2023-07-07,79.6889
120503,ICICI Bluechip,2023-07-10,78.8891
120503,ICICI Bluechip,2023-07-11,79.1498
120503,ICICI Bluechip,2023-07-12,79.3202
120503,ICICI Bluechip,2023-07-13,79.508
120503,ICICI Bluechip,2023-07-14,80.2997
120503,ICICI Bluechip,2023-07-17,80.1899
120503,ICICI Bluechip,2023-07-18,79.8305
120503,ICICI Bluechip,2023-07-19,80.4138
120503,ICICI Bluechip,2023-07-20,80.242
120503,ICICI Bluechip,2023-07-21,79.9104
120503,ICICI Bluechip,2023-07-24,79.672
120503,ICICI Bluechip,2023-07-25,79.7352
